,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
170,170,1530,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",11,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",21,0,True,False
171,171,1539,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",10,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",20,0,True,False
172,172,1548,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",9,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",19,0,True,False
173,173,1557,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",8,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",18,0,True,False
174,174,1566,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",7,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",17,0,True,False
175,175,1575,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",6,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",16,0,True,False
176,176,1584,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",5,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",15,0,True,False
177,177,1593,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",4,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",14,0,True,False
178,178,1602,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",3,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",13,0,True,False
179,179,1611,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",2,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",12,0,True,False
180,180,1620,"['primary_frozen', 'primary_tx']","[6, 0]","[False, False]",1,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",11,0,True,False
181,181,1629,"['primary_backoff', 'primary_backoff']","[6, 2]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",10,0,False,False
182,182,1638,"['primary_backoff', 'primary_backoff']","[5, 1]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",9,0,False,False
183,183,1647,"['primary_backoff', 'primary_backoff']","[4, 0]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",8,0,False,False
184,184,1656,"['primary_backoff', 'primary_tx']","[3, 0]","[False, False]",33,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",7,0,True,False
185,185,1665,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",32,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",6,0,True,False
186,186,1674,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",31,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",5,0,True,False
187,187,1683,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",30,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",4,0,True,False
188,188,1692,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",29,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",3,0,True,False
189,189,1701,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",28,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",2,0,True,False
190,190,1710,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",27,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",1,0,True,False
191,191,1719,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",26,0,"['primary_backoff', 'primary_backoff']","[2, 14]","[True, True]",0,0,True,False
192,192,1728,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[1, 13]","[True, True]",0,0,True,False
193,193,1737,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",24,0,"['primary_backoff', 'primary_backoff']","[0, 12]","[True, True]",0,0,True,False
194,194,1746,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",23,0,"['primary_tx', 'primary_backoff']","[0, 11]","[True, True]",33,0,True,True
195,195,1755,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",22,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",32,0,True,True
196,196,1764,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",21,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",31,0,True,True
197,197,1773,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",20,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",30,0,True,True
198,198,1782,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",19,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",29,0,True,True
199,199,1791,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",18,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",28,0,True,True
200,200,1800,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",17,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",27,0,True,True
201,201,1809,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",16,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",26,0,True,True
202,202,1818,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",15,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",25,0,True,True
203,203,1827,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",14,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",24,0,True,True
204,204,1836,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",13,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",23,0,True,True
205,205,1845,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",12,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",22,0,True,True
206,206,1854,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",11,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",21,0,True,True
207,207,1863,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",10,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",20,0,True,True
208,208,1872,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",9,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",19,0,True,True
209,209,1881,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",8,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",18,0,True,True
210,210,1890,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",7,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",17,0,True,True
211,211,1899,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",6,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",16,0,True,True
212,212,1908,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",5,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",15,0,True,True
213,213,1917,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",4,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",14,0,True,True
214,214,1926,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",3,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",13,0,True,True
215,215,1935,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",2,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",12,0,True,True
216,216,1944,"['primary_frozen', 'primary_tx']","[3, 0]","[False, False]",1,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",11,0,True,True
217,217,1953,"['primary_backoff', 'primary_backoff']","[3, 12]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",10,0,False,True
218,218,1962,"['primary_backoff', 'primary_backoff']","[2, 11]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",9,0,False,True
219,219,1971,"['primary_backoff', 'primary_backoff']","[1, 10]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",8,0,False,True
220,220,1980,"['primary_backoff', 'primary_backoff']","[0, 9]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",7,0,False,True
221,221,1989,"['primary_tx', 'primary_backoff']","[0, 8]","[False, False]",33,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",6,0,True,True
222,222,1998,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",32,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",5,0,True,True
223,223,2007,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",31,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",4,0,True,True
224,224,2016,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",30,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",3,0,True,True
225,225,2025,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",29,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",2,0,True,True
226,226,2034,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",28,0,"['primary_tx', 'primary_frozen']","[0, 11]","[True, True]",1,0,True,True
227,227,2043,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",27,0,"['primary_backoff', 'primary_backoff']","[8, 11]","[True, True]",0,0,True,False
228,228,2052,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",26,0,"['primary_backoff', 'primary_backoff']","[7, 10]","[True, True]",0,0,True,False
229,229,2061,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[6, 9]","[True, True]",0,0,True,False
230,230,2070,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",24,0,"['primary_backoff', 'primary_backoff']","[5, 8]","[True, True]",0,0,True,False
231,231,2079,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",23,0,"['primary_backoff', 'primary_backoff']","[4, 7]","[True, True]",0,0,True,False
232,232,2088,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",22,0,"['primary_backoff', 'primary_backoff']","[3, 6]","[True, True]",0,0,True,False
233,233,2097,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",21,0,"['primary_backoff', 'primary_backoff']","[2, 5]","[True, True]",0,0,True,False
234,234,2106,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",20,0,"['primary_backoff', 'primary_backoff']","[1, 4]","[True, True]",0,0,True,False
235,235,2115,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",19,0,"['primary_backoff', 'primary_backoff']","[0, 3]","[True, True]",0,0,True,False
236,236,2124,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",18,0,"['primary_tx', 'primary_backoff']","[0, 2]","[True, True]",33,0,True,True
237,237,2133,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",17,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",32,0,True,True
238,238,2142,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",16,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",31,0,True,True
239,239,2151,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",15,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",30,0,True,True
240,240,2160,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",14,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",29,0,True,True
241,241,2169,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",13,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",28,0,True,True
242,242,2178,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",12,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",27,0,True,True
243,243,2187,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",11,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",26,0,True,True
244,244,2196,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",10,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",25,0,True,True
245,245,2205,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",9,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",24,0,True,True
246,246,2214,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",8,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",23,0,True,True
247,247,2223,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",7,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",22,0,True,True
248,248,2232,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",6,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",21,0,True,True
249,249,2241,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",5,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",20,0,True,True
250,250,2250,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",4,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",19,0,True,True
251,251,2259,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",3,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",18,0,True,True
252,252,2268,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",2,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",17,0,True,True
253,253,2277,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",1,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",16,0,True,True
254,254,2286,"['primary_backoff', 'primary_backoff']","[7, 8]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",15,0,False,True
255,255,2295,"['primary_backoff', 'primary_backoff']","[6, 7]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",14,0,False,True
256,256,2304,"['primary_backoff', 'primary_backoff']","[5, 6]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",13,0,False,True
257,257,2313,"['primary_backoff', 'primary_backoff']","[4, 5]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",12,0,False,True
258,258,2322,"['primary_backoff', 'primary_backoff']","[3, 4]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",11,0,False,True
259,259,2331,"['primary_backoff', 'primary_backoff']","[2, 3]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",10,0,False,True
260,260,2340,"['primary_backoff', 'primary_backoff']","[1, 2]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",9,0,False,True
261,261,2349,"['primary_backoff', 'primary_backoff']","[0, 1]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",8,0,False,True
262,262,2358,"['primary_tx', 'primary_backoff']","[0, 0]","[False, False]",33,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",7,0,True,True
263,263,2367,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",32,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",6,0,True,True
264,264,2376,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",31,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",5,0,True,True
265,265,2385,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",30,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",4,0,True,True
266,266,2394,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",29,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",3,0,True,True
267,267,2403,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",28,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",2,0,True,True
268,268,2412,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",27,0,"['primary_tx', 'primary_frozen']","[0, 2]","[True, True]",1,0,True,True
269,269,2421,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",26,0,"['primary_backoff', 'primary_backoff']","[5, 2]","[True, True]",0,0,True,False
270,270,2430,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[4, 1]","[True, True]",0,0,True,False
271,271,2439,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",24,0,"['primary_backoff', 'primary_backoff']","[3, 0]","[True, True]",0,0,True,False
272,272,2448,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",23,0,"['primary_backoff', 'primary_tx']","[2, 0]","[True, True]",33,0,True,True
273,273,2457,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",22,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",32,0,True,True
274,274,2466,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",21,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",31,0,True,True
275,275,2475,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",20,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",30,0,True,True
276,276,2484,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",19,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",29,0,True,True
277,277,2493,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",18,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",28,0,True,True
278,278,2502,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",17,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",27,0,True,True
279,279,2511,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",16,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",26,0,True,True
280,280,2520,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",15,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",25,0,True,True
281,281,2529,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",14,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",24,0,True,True
282,282,2538,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",13,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",23,0,True,True
283,283,2547,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",12,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",22,0,True,True
284,284,2556,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",11,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",21,0,True,True
285,285,2565,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",10,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",20,0,True,True
286,286,2574,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",9,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",19,0,True,True
287,287,2583,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",8,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",18,0,True,True
288,288,2592,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",7,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",17,0,True,True
289,289,2601,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",6,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",16,0,True,True
290,290,2610,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",5,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",15,0,True,True
291,291,2619,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",4,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",14,0,True,True
292,292,2628,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",3,0,"['primary_frozen', 'primary_tx']","[2, 0]","[True, True]",13,0,True,True
